Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
1,0.8774457483950173,6.928,3.7824565579619587,10.22
2,0.7609166312400643,15.938,3.285806326926509,20.1
3,0.6405744912374355,25.548,2.835013920747781,28.1
4,0.5496034792926915,34.358,2.443115674996678,35.74
5,0.48674406328469594,41.806,2.258537998682336,39.45
6,0.4381141717476613,47.242,2.0921260118484497,43.63
7,0.3998110730324865,51.302,1.9681249404255348,46.58
8,0.3750964165343653,54.498,1.831114341941061,49.68
9,0.3584200976144932,56.966,1.8236935621575465,49.46
10,0.3381342067742896,59.15,1.8296583242054227,51.5
11,0.32311249724434465,61.022,1.7427728915516334,52.46
12,0.30771280219182945,61.948,1.6564299200154557,54.11
13,0.30541280133035176,63.268,1.7192489135114453,53.8
14,0.2969863169333514,64.406,1.8069508769844151,52.2
15,0.28843089869565064,65.556,1.6567504707771012,55.15
16,0.2784166406182682,66.116,1.6315259254431422,55.32
17,0.27739467218403924,67.128,1.4782303647149968,58.67
18,0.2705575210968857,67.592,1.6569381544861612,55.44
19,0.25675274283074967,68.496,1.7232655860200714,54.26
20,0.26174251944817545,69.01,1.5645745298530482,57.39
21,0.24888974641595046,69.452,1.5440942546989345,57.3
22,0.25231681501164155,69.882,1.4783465334131747,59.67
23,0.24193497341307227,70.268,1.5381896088394937,59.05
24,0.24049531270171065,70.884,1.6481983586202693,56.64
25,0.23815010011653462,71.04,1.4233300972588454,61.35
26,0.23283907504337828,71.162,1.5011217699775212,58.81
27,0.2412043160489758,71.706,1.5021980593476114,59.74
28,0.22995610249316906,72.242,1.5384345024446897,58.91
29,0.22857200443897102,72.714,1.7788554399828367,54.45
30,0.23087347361742688,72.694,1.4817077072360847,59.39
31,0.0914859653586317,86.558,0.8770814900156818,75.06
32,0.07184406509027456,91.624,0.8712563612793065,75.46
33,0.05689922866918851,93.564,0.8774716906909701,75.36
34,0.047523026233134064,95.044,0.9247731951218617,75.04
35,0.037979118735589026,96.426,0.9235644219796869,74.94
36,0.03265777085443287,97.026,0.9398289398302005,75.17
37,0.02941623157666772,97.472,0.9483719732187972,74.84
38,0.02773370292714185,97.726,0.9724166461184055,74.19
39,0.026813758932568533,97.76,1.0008954534047767,73.71
40,0.02717892482610005,97.8,1.0065221160273008,74.03
41,0.029378235187676863,97.762,1.0159993186781677,73.39
42,0.03015046498126081,97.54,1.037516241586661,73.56
43,0.03465581008845278,97.044,1.1232832677756683,71.26
44,0.035349869914829274,96.74,1.0840243802794927,71.75
45,0.04094644180496635,96.492,1.1202932241596752,71.16
46,0.0430638252774163,95.962,1.152940086926086,70.91
47,0.04341844838979604,95.714,1.195794403553009,69.5
48,0.04186220070742585,95.752,1.2563515833661527,69.59
49,0.04432190346824544,95.942,1.23056104741519,68.74
50,0.04612782305997351,95.504,1.1960128704203834,69.62
51,0.05080489225475989,95.528,1.1979464118993735,69.18
52,0.04622756506857055,95.266,1.232735120797459,69.47
53,0.04407789941181612,96.084,1.2390500450436073,69.29
54,0.04485806923769319,95.788,1.212439498569392,69.94
55,0.04029656485523409,96.034,1.204845883423769,69.54
56,0.04110864239275608,96.18,1.2121100644522076,70.35
57,0.04412058573168562,95.718,1.2169541112984283,69.66
58,0.03993980052983365,95.822,1.2753574357757085,68.3
59,0.046635815592678,95.768,1.1631275121169755,69.76
60,0.041854796049844885,96.17,1.1828606536116781,69.94
61,0.007594911610264607,99.142,0.9182272809970228,76.53
62,0.004377205853762529,99.798,0.8973009178910074,77.19
63,0.0031764638750716246,99.874,0.8851507924780061,77.42
64,0.0027008409518986714,99.904,0.8864098930660682,77.06
65,0.0026326963673238557,99.922,0.90269249753107,77.14
66,0.002367818369018033,99.93,0.8790126110934005,77.51
67,0.0022319729935349254,99.948,0.87557648480693,77.39
68,0.002126051384545958,99.93,0.871619709684879,77.46
69,0.002037164482438122,99.94,0.8734876671923867,77.69
70,0.002001346178862559,99.954,0.8669991508314882,77.61
71,0.0020717228667529496,99.93,0.8685457661182066,77.68
72,0.00197389667027194,99.962,0.8607219510440585,78.05
73,0.0018901553926775065,99.962,0.8671198392970653,77.44
74,0.0018681016252816791,99.954,0.8570351238492169,77.63
75,0.0019504682540826862,99.96,0.8659644387190855,77.61
76,0.0018581954578933356,99.956,0.8703898455523238,77.55
77,0.0017473723559552218,99.964,0.8463099221639996,78.2
78,0.001930153952516101,99.96,0.8662378659731225,77.6
79,0.0019386554871688186,99.96,0.8566347051270401,77.69
80,0.0019837311907287907,99.95,0.8542203337331361,78.02
81,0.0018753974741358129,99.962,0.8436651991892464,77.96
82,0.0017795853377522333,99.956,0.839660492878926,78.02
83,0.0019450907719314402,99.952,0.855266190782378,77.79
84,0.002025043421551166,99.958,0.8533695717401142,77.67
85,0.0018001379542853064,99.966,0.850209887269177,78.22
86,0.0020736051387513234,99.946,0.8481956588316567,78.14
87,0.00199267013913111,99.956,0.8469693615466733,78.08
88,0.0019922317345114544,99.956,0.8672920382475551,77.79
89,0.0019780713106122088,99.956,0.8484506712684149,78.19
90,0.0019853725693548276,99.956,0.8488236824168435,78.03
91,0.0020228403911013585,99.956,0.8541021045250229,77.85
92,0.0020166553623612274,99.95,0.8526595566846147,78.14
93,0.0021411309487965255,99.968,0.8553602582291712,78.16
94,0.002078992715986717,99.97,0.8547573421574846,78.26
95,0.0019735636968460993,99.958,0.8556821097301531,77.73
96,0.0020477965681353952,99.958,0.8532857080049152,78.07
97,0.001923282683143378,99.962,0.8578547397746316,78.05
98,0.0020751713708405148,99.966,0.8503680153738095,78.3
99,0.0022628389148856213,99.944,0.8546079774446125,77.9
100,0.0020606354131456226,99.962,0.8661758318732057,77.41
