Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
1,1.078159503009923,1.286,4.633939598180071,1.28
2,0.8452410356467946,8.362,3.6060354588906978,13.27
3,0.7253810572807137,18.002,3.3253663733035705,18.6
4,0.6244784224673611,26.684,2.965375200102601,26.31
5,0.5427141378602713,34.302,2.5205173673509043,33.92
6,0.5032356587212409,39.66,2.421947826313067,35.57
7,0.45302695447526625,45.352,2.2208083536051495,40.81
8,0.4113245888439286,49.952,2.0014484290835224,46.03
9,0.37510501362783527,54.246,1.92586937131761,46.98
10,0.3415767701385576,58.044,1.6854959922500803,53.42
11,0.3060353918148733,61.732,1.5350773651388627,56.44
12,0.2831799653180115,65.44,1.4071216236186932,60.17
13,0.24638806249174622,69.28,1.2853539925587327,62.95
14,0.2099622873698964,73.144,1.2331304233285445,64.52
15,0.17844792095291645,77.624,1.1069996153252035,68.31
16,0.14345092732278283,82.0,1.0367805422106875,70.46
17,0.10582165850702759,86.312,0.9698146045962467,72.66
18,0.07779884189748398,90.306,0.9304035456874703,74.03
19,0.06403753420580989,92.494,0.9135031685044493,74.35
20,0.321937780398542,57.51,1.7079622579526297,53.23
21,0.3008764846550534,62.266,1.6671956355058695,54.25
22,0.2874898803813378,64.676,1.6048561394969119,55.68
23,0.2783113147901452,65.626,1.7240153671819953,53.44
24,0.26883622630477866,67.2,1.540284380128112,57.7
25,0.26387584727743396,68.676,1.5312772280053248,57.94
26,0.2578748876176527,69.688,1.5567368495313427,58.42
27,0.24347889270928816,70.634,1.44955378091788,59.75
28,0.23036031085816797,72.164,1.3884680935099154,61.98
29,0.2195586388373314,73.428,1.3403957953935937,62.86
30,0.21410956620560279,74.47,1.2491050015521954,65.89
31,0.20483653395986923,75.924,1.300164944763425,64.06
32,0.1820186675357087,77.586,1.2887223732622364,64.33
33,0.16735023382069814,79.328,1.3628935225402252,63.33
34,0.1545343563684722,80.934,1.2169104452374615,66.75
35,0.13439029058836915,83.322,1.2524134863781025,66.63
36,0.123335772768006,85.636,1.1338028296639648,68.69
37,0.1041916213224611,87.98,1.0773759393752376,70.14
38,0.07911186251798859,90.32,1.1014372902580454,70.85
39,0.059820954337754216,92.992,0.984974352619316,73.7
40,0.04017915424254849,95.55,0.9326733886441098,74.95
41,0.024269903073911473,97.62,0.874166276636003,76.48
42,0.015310204776046832,98.632,0.8510440240932416,77.52
43,0.009282017993690718,99.256,0.8342359284811383,78.16
44,0.006642993106066113,99.658,0.8136572038071065,79.17
45,0.004439495706363865,99.814,0.8018853800206245,78.88
46,0.003853970939707954,99.882,0.8027116516722909,78.98
47,0.0029587998231182166,99.904,0.8037223642385458,79.18
48,0.0030235127055221966,99.924,0.7867850480200369,79.35
49,0.002757100174036782,99.926,0.7990101077888585,79.31
50,0.297613341485143,60.692,1.88429676279237,50.22
51,0.26798492776768285,67.34,1.641473486453672,56.32
52,0.24723830095032598,70.126,1.3758097539974163,61.96
53,0.23050419159252625,71.546,1.580795601953434,57.88
54,0.23018787202932645,72.586,1.3849242684207386,61.56
55,0.21792540815480224,73.07,1.5812580268594283,58.55
56,0.21922425113980423,74.06,1.3732362563097025,62.62
57,0.2144123204528828,74.16,1.53111177305632,59.39
58,0.2142153370106007,74.372,1.4007794706127312,61.7
59,0.20946191140757803,75.214,1.4014624862731258,60.92
60,0.20632187393315307,75.23,1.434204278112967,61.51
61,0.2027879387826261,76.128,1.5149676211272614,59.81
62,0.19606976832270318,76.178,1.3805505625809296,61.8
63,0.1937719098747234,76.922,1.4763236407992206,59.59
64,0.19289699920912837,77.19,1.4319629623920103,62.03
65,0.18781963760590614,78.068,1.4662949963460994,61.11
66,0.17654474281593965,78.466,1.3269125457051434,64.15
67,0.175838974735621,78.858,1.4166782686981974,61.69
68,0.16686587641611123,79.542,1.401412325569346,63.54
69,0.16659119290768948,80.766,1.3113167112386679,64.24
70,0.16483793005614025,80.988,1.360083380831948,64.52
71,0.15337064374438333,81.986,1.31413405907305,64.43
72,0.1474338486371443,82.912,1.360835971711557,64.14
73,0.14384047736597183,83.284,1.3412935748884949,64.33
74,0.14221527509372253,83.874,1.1821081442168997,67.94
75,0.13211688216385023,84.856,1.3331667026386986,65.3
76,0.12104361426190037,85.738,1.2604858581023881,67.03
77,0.11298700374410585,86.79,1.2385562613040586,67.37
78,0.10854980875464047,87.83,1.29935018171238,66.25
79,0.09526493188822666,88.696,1.2047397003898137,68.69
80,0.09147856329255702,89.896,1.3245133531244495,66.89
81,0.08699338538262545,90.632,1.2067207701598541,68.22
82,0.07568956701956747,91.91,1.2737738384476192,67.59
83,0.06450093718593383,92.53,1.125582105751279,69.86
84,0.060905883226858075,93.852,1.0779789822011054,70.96
85,0.045174559459204566,95.17,1.052047939240178,72.9
86,0.03720319701735016,96.146,0.9946196596079235,74.77
87,0.029316354933602122,96.86,1.0017781287808962,73.23
88,0.02383176428849435,97.772,0.9464095521576797,75.52
89,0.016631581198871898,98.638,0.9644974741754653,75.12
90,0.013766190060950301,98.948,0.9556770422790624,75.72
91,0.008466623966460642,99.354,0.851573940319351,77.69
92,0.005859405147697767,99.672,0.8221272015118901,78.95
93,0.004510935407865535,99.822,0.7988665115229691,79.25
94,0.0036511586102492668,99.864,0.7853231697897368,79.84
95,0.0025844996344879306,99.904,0.7695776171322111,80.01
96,0.0028423715306593635,99.924,0.7841762689095509,79.7
97,0.0022816881430251976,99.928,0.7727951237672492,80.05
98,0.0021707358986825286,99.938,0.7656655454937416,80.2
99,0.0022190510583541276,99.94,0.786781413645684,79.96
100,0.0020983670093833715,99.942,0.7686659203299994,80.08
