Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
1,1.0783130567701882,0.884,4.655970537209813,0.82
2,0.7989056537218411,10.98,3.4082947924167297,17.4
3,0.6592866032934555,22.052,2.8775571569611755,26.96
4,0.5494636702720467,32.576,2.491069689581666,34.75
5,0.4764896283674118,41.246,2.3899588690528386,36.47
6,0.42687532084677227,47.566,2.0196564982209027,45.01
7,0.3815839708308735,53.258,1.8976821989952763,48.24
8,0.34599748230956096,57.744,1.8719999307318578,49.51
9,0.3173692982519984,61.29,1.6190378816821906,54.48
10,0.29258381329534,64.158,1.6841862729833097,53.91
11,0.2674561126152878,67.442,1.4236301394957531,59.73
12,0.23652259010792998,70.828,1.4476652341552927,59.13
13,0.20623929375577765,74.044,1.2295233479029015,64.98
14,0.174744115461169,78.4,1.1565505183195766,66.63
15,0.1418818566957703,82.286,1.0468868567973753,70.06
16,0.10188246009599827,87.208,0.967749734468098,72.95
17,0.06913036771137696,91.502,0.892450395264203,74.66
18,0.04799800145123011,94.732,0.8600619722016251,76.15
19,0.03663896359598545,96.388,0.8460176187225535,76.52
20,0.30138769616251404,60.104,1.5541219484956958,56.42
21,0.2716779381112979,65.322,1.591224782074554,56.48
22,0.26697236665374485,67.12,1.4917972193488591,58.32
23,0.25495493610191833,68.558,1.763266483439675,53.07
24,0.25010771900796525,69.66,1.5526208998281745,57.62
25,0.2416889242199071,70.862,1.5875254552575606,56.8
26,0.2305654979422879,71.462,1.471268252481388,59.12
27,0.22773073076287195,72.652,1.4662523616718341,59.74
28,0.21209879619691074,74.062,1.3453282977961287,62.92
29,0.20416668019331324,75.422,1.6610097704054434,56.84
30,0.2061791560229133,76.156,1.2897090255459653,64.07
31,0.18383962403782797,78.044,1.2363890583002115,64.91
32,0.16633019438180166,80.0,1.3376063893112955,63.63
33,0.1568583413920439,81.202,1.2842930487439603,65.48
34,0.14589849975712768,82.958,1.2251662974116169,66.83
35,0.13213688744913282,84.782,1.2753245528740218,66.39
36,0.10888865673938371,86.974,1.1500193529491183,68.93
37,0.09169206255689606,89.604,1.1707121835479253,68.9
38,0.07046057268634172,92.298,1.0469482178929486,72.5
39,0.05001333016721184,94.516,1.0130421828620042,72.83
40,0.03345312007590938,96.628,0.9169789937478078,75.26
41,0.019494723433347613,98.056,0.8909059506428393,76.65
42,0.011825142371113343,99.064,0.8235603548303435,78.23
43,0.00789389027344525,99.52,0.8187303082852424,78.55
44,0.00483031242923892,99.754,0.7998400609704512,79.28
45,0.003983928187204825,99.854,0.7874607907820351,79.13
46,0.0034832933326930647,99.912,0.7827240537993515,79.41
47,0.0027985823759928232,99.92,0.7770997383926488,79.43
48,0.0025558370770529257,99.918,0.7848103868810437,79.33
49,0.0025125338012338292,99.936,0.7771959806544871,79.6
50,0.28687710850440024,61.756,1.5645352375658252,57.12
51,0.2491048525666337,68.566,1.551576087746439,58.12
52,0.23489803990439687,71.496,1.6308702064465872,57.2
53,0.2256894102486808,72.75,1.479470064368429,59.96
54,0.21739577408641805,73.662,1.4203621873372718,60.57
55,0.21308944017990775,74.2,1.6284077393857739,57.34
56,0.2155964040695249,74.962,1.523662351354768,59.69
57,0.21186572694412584,75.288,1.815982046006601,53.49
58,0.20390711964853583,75.598,1.592622337462027,58.06
59,0.19909245980060314,76.214,1.3505206779588628,63.63
60,0.20429001592309273,76.23,1.4961210262926319,60.45
61,0.19595209396708652,77.242,1.3748070190224466,62.19
62,0.18822296059040158,77.45,1.4646631826328327,62.02
63,0.18694277187747418,78.014,1.4504432919659191,61.32
64,0.18133811039083145,78.316,1.4335845723936829,61.98
65,0.17881402716307385,78.834,1.3383599346197104,64.47
66,0.1751705638283049,79.504,1.4669983386993408,60.33
67,0.1736810961190392,79.924,1.419333521323868,62.12
68,0.1621548313923809,80.678,1.328732046145427,64.47
69,0.1662249206886877,80.992,1.4785031050066404,62.06
70,0.1493331051391104,81.826,1.2945035643215421,65.87
71,0.14679106536423764,82.604,1.4483357501935354,62.51
72,0.14631855457335177,83.504,1.3428696205344381,63.78
73,0.1432437749622423,84.054,1.2990832834304133,64.86
74,0.13966700289865283,84.46,1.3170206343071371,65.24
75,0.12293632423786251,85.654,1.253411053856717,66.56
76,0.11949073490889175,86.266,1.2060129408594928,67.26
77,0.10970923777126595,87.41,1.2822729507579078,65.99
78,0.11066939939013527,87.918,1.235041864310639,67.24
79,0.09962148465158994,88.746,1.2308399677276611,67.32
80,0.09513525375167427,89.818,1.2767745150795466,67.14
81,0.08219173363864879,90.748,1.1794947838481469,68.86
82,0.07538889013135525,92.062,1.1221428498437134,70.96
83,0.06909274102171974,92.77,1.1889948392216163,69.57
84,0.06396221840168204,93.434,1.1589751454848278,70.04
85,0.04854074836996815,94.708,1.093737088426759,71.89
86,0.041089453870225744,95.998,1.1030499795569648,71.79
87,0.03674625538651596,96.618,1.0386937901943545,72.84
88,0.03030044164346612,97.102,1.0212390105935591,73.83
89,0.02248144884357977,97.8,1.0166419208804263,74.09
90,0.018695202972882848,98.474,0.9379512614841703,75.76
91,0.011415797874064701,99.13,0.8617112629021271,77.7
92,0.00861414255159895,99.452,0.8276201237606097,78.81
93,0.006129530634816803,99.676,0.8235324696649479,78.68
94,0.0046072971109119825,99.788,0.8098705305328852,79.41
95,0.003403379717636901,99.884,0.7928126642975626,79.65
96,0.0029980285043168403,99.904,0.7604002382936357,80.4
97,0.002846181024666256,99.916,0.7610222531270378,80.48
98,0.002442603870092527,99.922,0.7482345613497722,80.56
99,0.002291645123468488,99.936,0.7699901435194136,80.39
100,0.0023425402193594617,99.948,0.7546230430089975,80.51
